"","Geneid","DZ_curves_0_1","DZ_curves_0_2","DZ_curves_0_3","ensgene","symbol"
"4881","ENSG00000138095.20",78924.4126855639,76451.6076741976,67565.508889725,"ENSG00000138095","LRPPRC"
"4882","ENSG00000138101.20",1184.6017031067,1092.20844435987,1058.09704631814,"ENSG00000138101","DTNB"
"4883","ENSG00000138107.13",6347.44512004746,6532.63379566606,6466.80188187178,"ENSG00000138107","ACTR1A"
"4884","ENSG00000138111.14",1192.19228921353,1286.10872787483,1240.79134043146,"ENSG00000138111","MFSD13A"
"4885","ENSG00000138131.4",1389.35580344399,1536.25469759362,1432.96802196085,"ENSG00000138131","LOXL4"
"4886","ENSG00000138134.12",1322.98470253258,1392.13832223311,1194.00617950591,"ENSG00000138134","STAMBPL1"
"4887","ENSG00000138138.14",7231.39320127213,7445.70001957449,6813.64406778051,"ENSG00000138138","ATAD1"
"4888","ENSG00000138160.7",11465.6120570244,12568.0117516819,13353.7689123952,"ENSG00000138160","KIF11"
"4889","ENSG00000138162.19",3647.50842877446,3700.22973380173,4158.56359519661,"ENSG00000138162","TACC2"
"4890","ENSG00000138172.11",710.397086831288,745.303711425284,714.660006378692,"ENSG00000138172","CALHM2"
"4891","ENSG00000138175.9",2114.99800037159,2151.95643914643,2157.19615416108,"ENSG00000138175","ARL3"
"4892","ENSG00000138180.16",4079.06255034185,4301.38244686339,4407.26982270078,"ENSG00000138180","CEP55"
"4893","ENSG00000138182.15",6252.63683306541,6615.06952377709,7517.98626338221,"ENSG00000138182","KIF20B"
"4894","ENSG00000138190.17",2113.01611517611,2162.83152761861,1868.72340564552,"ENSG00000138190","EXOC6"
"4895","ENSG00000138231.13",952.506902967179,881.050134519922,938.123972823702,"ENSG00000138231","DBR1"
"4896","ENSG00000138246.17",8029.33806857726,8114.32174730189,8754.8944507942,"ENSG00000138246","DNAJC13"
"4897","ENSG00000138279.16",3602.31110819053,3552.39691181221,3360.4018845189,"ENSG00000138279","ANXA7"
"4898","ENSG00000138286.15",2865.35265636465,2961.37597668001,2966.96568469559,"ENSG00000138286","FAM149B1"
"4899","ENSG00000138303.18",2208.51941300589,2204.27978975138,2288.10416377839,"ENSG00000138303","ASCC1"
"4900","ENSG00000138326.21",96054.6513415705,86255.4703046803,80234.8075792384,"ENSG00000138326","RPS24"
"4901","ENSG00000138336.9",6416.26384072508,6217.37143160657,7095.36735866921,"ENSG00000138336","TET1"
"4902","ENSG00000138346.15",3454.14970787677,3885.70302273359,4107.20538606673,"ENSG00000138346","DNA2"
"4903","ENSG00000138356.14",551.051983466719,550.505325684413,532.654636288045,"ENSG00000138356","AOX1"
"4904","ENSG00000138363.15",12684.5439456465,12707.8819275826,11689.9091329891,"ENSG00000138363","ATIC"
"4905","ENSG00000138375.13",1855.70951421298,1754.15931019764,2002.90201550427,"ENSG00000138375","SMARCAL1"
"4906","ENSG00000138376.11",1816.32902894964,1852.59555417627,1991.04033846996,"ENSG00000138376","BARD1"
"4907","ENSG00000138380.18",1107.75575375134,961.540238298744,1018.89709040226,"ENSG00000138380","CARF"
"4908","ENSG00000138381.10",4754.24630934446,4798.77413949711,4983.05604026679,"ENSG00000138381","ASNSD1"
"4909","ENSG00000138382.15",1122.41685230371,1093.57087367301,953.033262626594,"ENSG00000138382","METTL5"
"4910","ENSG00000138385.16",7296.49198313234,7891.6869514592,7090.25722469377,"ENSG00000138385","SSB"
"4911","ENSG00000138386.17",5728.5648701603,5660.29448513371,5788.39582514222,"ENSG00000138386","NAB1"
"4912","ENSG00000138395.17",2128.55874865812,2103.61554648195,2140.21927231469,"ENSG00000138395","CDK15"
"4913","ENSG00000138398.17",4387.16093364682,4229.19612147736,4328.21681693096,"ENSG00000138398","PPIG"
"4914","ENSG00000138399.18",1897.83580986461,1978.74758990686,2181.61448158893,"ENSG00000138399","FASTKD1"
"4915","ENSG00000138413.14",5718.39766885876,5720.69145317432,5803.69994043336,"ENSG00000138413","IDH1"
"4916","ENSG00000138430.16",13809.3817120535,13427.7241247139,11989.8572768557,"ENSG00000138430","OLA1"
"4917","ENSG00000138433.16",2064.84058121932,1918.91298938921,1883.99800799759,"ENSG00000138433","CIR1"
"4918","ENSG00000138434.17",3453.96150923316,3866.17983225191,3484.36154885715,"ENSG00000138434","SSFA2"
"4919","ENSG00000138439.12",3429.08772745177,3247.27394649591,3243.66152784828,"ENSG00000138439","FAM117B"
"4920","ENSG00000138442.11",6789.98845040305,6808.61769574824,6417.40486631841,"ENSG00000138442","WDR12"
"4921","ENSG00000138443.17",16310.7479095246,15368.1417351928,14977.3650969488,"ENSG00000138443","ABI2"
"4922","ENSG00000138448.12",7374.68227044639,7233.03422784127,7072.95571736329,"ENSG00000138448","ITGAV"
"4923","ENSG00000138449.11",379.950030774552,370.606102765661,332.196335462098,"ENSG00000138449","SLC40A1"
"4924","ENSG00000138459.9",2368.6272860627,2515.08196558707,2423.99457616193,"ENSG00000138459","SLC35A5"
"4925","ENSG00000138463.9",1125.57608025254,1131.89554734076,1164.21256865086,"ENSG00000138463","DIRC2"
"4926","ENSG00000138468.16",3037.1313908128,2774.23100273485,3236.20542112807,"ENSG00000138468","SENP7"
"4927","ENSG00000138495.7",2018.26955355454,2070.15201147004,1892.39093658855,"ENSG00000138495","COX17"
"4928","ENSG00000138496.17",1047.51443631579,986.023273972107,1037.56874165804,"ENSG00000138496","PARP9"
"4929","ENSG00000138587.6",547.81149571759,446.578810731305,510.568861321542,"ENSG00000138587","MNS1"
"4930","ENSG00000138592.14",5225.28773878291,5291.51908521218,5479.36464362764,"ENSG00000138592","USP8"
"4931","ENSG00000138593.9",3915.74386955946,3973.26606278193,4488.89630551505,"ENSG00000138593","SECISBP2L"
"4932","ENSG00000138594.14",7352.09216407648,6890.76323108837,7345.2432509954,"ENSG00000138594","TMOD3"
"4933","ENSG00000138600.10",3637.39662301401,3448.95518002747,3619.47379936596,"ENSG00000138600","SPPL2A"
"4934","ENSG00000138604.10",1992.85362459694,2028.7214006025,1934.63804076531,"ENSG00000138604","GLCE"
"4935","ENSG00000138606.20",2816.16784384622,2740.46771972623,2698.79964433659,"ENSG00000138606","SHF"
"4936","ENSG00000138613.14",859.738515322516,797.766288344916,891.70662001361,"ENSG00000138613","APH1B"
"4937","ENSG00000138614.16",3510.54392574352,3368.31101633602,3225.87903077444,"ENSG00000138614","INTS14"
"4938","ENSG00000138617.16",1821.92549132083,1731.58789207805,1575.88700265226,"ENSG00000138617","PARP16"
"4939","ENSG00000138621.12",322.412497918737,301.098790806558,290.961516930846,"ENSG00000138621","PPCDC"
"4940","ENSG00000138629.16",1202.62724485685,1054.53058346256,1228.86638985895,"ENSG00000138629","UBL7"
"4941","ENSG00000138640.15",2459.75894045502,2454.30174728967,2570.4298548541,"ENSG00000138640","FAM13A"
"4942","ENSG00000138641.18",1040.22091255403,1053.63376445364,869.37115089871,"ENSG00000138641","HERC3"
"4943","ENSG00000138641.18",1040.22091255403,1053.63376445364,869.37115089871,"ENSG00000138641","HERC3"
"4944","ENSG00000138650.9",3206.01142423178,3017.80411390329,2701.25017474686,"ENSG00000138650","PCDH10"
"4945","ENSG00000138658.16",2608.13770414135,2816.51799671954,3617.80664937106,"ENSG00000138658","ZGRF1"
"4946","ENSG00000138660.12",1500.10481906551,1611.09089321076,1443.01466930214,"ENSG00000138660","AP1AR"
"4947","ENSG00000138663.9",2915.37482541682,2728.72808274309,2597.71186302212,"ENSG00000138663","COPS4"
"4948","ENSG00000138668.19",21104.2886500979,22408.2170642293,23646.479439384,"ENSG00000138668","HNRNPD"
"4949","ENSG00000138669.10",482.690555628338,451.698766987414,456.81634209031,"ENSG00000138669","PRKG2"
"4950","ENSG00000138674.17",18749.1528061491,18184.9430974474,18105.8076098052,"ENSG00000138674","SEC31A"
"4951","ENSG00000138686.10",1568.65687459288,1571.13808708911,1507.67255942735,"ENSG00000138686","BBS7"
"4952","ENSG00000138688.17",7983.51295504102,7761.18570973668,9363.53500590915,"ENSG00000138688","KIAA1109"
"4953","ENSG00000138696.11",8796.67784469969,8492.21814829862,8364.17452134414,"ENSG00000138696","BMPR1B"
"4954","ENSG00000138698.15",4973.08290892391,4906.91420407291,4730.20149561971,"ENSG00000138698","RAP1GDS1"
"4955","ENSG00000138709.19",3383.8992585415,3339.16154112168,3145.72566935904,"ENSG00000138709","LARP1B"
"4956","ENSG00000138738.11",554.206045280235,625.057474006448,593.336167425821,"ENSG00000138738","PRDM5"
"4957","ENSG00000138744.16",748.579709129928,752.168859032503,719.28196266852,"ENSG00000138744","NAAA"
"4958","ENSG00000138750.16",4442.60459920672,4619.30638247701,4475.68754105067,"ENSG00000138750","NUP54"
"4959","ENSG00000138756.19",2809.64360531209,2542.00320229744,3164.98333212885,"ENSG00000138756","BMP2K"
"4960","ENSG00000138757.15",18271.7834660079,18403.0122654763,17628.3274833707,"ENSG00000138757","G3BP2"
"4961","ENSG00000138758.12",15971.4963939557,16177.3925800403,16733.188572042,"ENSG00000138758","SEPT11"
"4962","ENSG00000138759.20",14155.2369531294,14096.7789081951,19009.032936952,"ENSG00000138759","FRAS1"
"4963","ENSG00000138760.11",24545.4357636739,23784.9089865204,22133.6981368322,"ENSG00000138760","SCARB2"
"4964","ENSG00000138764.15",2343.8331040796,2390.45647428756,2460.14124555743,"ENSG00000138764","CCNG2"
"4965","ENSG00000138767.14",4490.83339191425,4477.43702903921,4675.71628032776,"ENSG00000138767","CNOT6L"
"4966","ENSG00000138768.15",14799.0518600974,14550.0882790613,13373.337540038,"ENSG00000138768","USO1"
"4967","ENSG00000138771.16",4292.21493308532,4217.99557760787,4456.48287503492,"ENSG00000138771","SHROOM3"
"4968","ENSG00000138777.20",3044.60975804512,3123.67999190904,3074.1739726994,"ENSG00000138777","PPA2"
"4969","ENSG00000138778.14",8693.08275085904,9553.31149468328,11334.6432541457,"ENSG00000138778","CENPE"
"4970","ENSG00000138780.15",1443.34341684807,1605.80483385916,1570.40373073443,"ENSG00000138780","GSTCD"
"4971","ENSG00000138785.16",1630.42377542946,1630.65156856276,1568.85012891224,"ENSG00000138785","INTS12"
"4972","ENSG00000138794.10",435.074691969648,440.760900903252,543.903439721551,"ENSG00000138794","CASP6"
"4973","ENSG00000138796.18",3815.68065371801,3783.3469682273,3826.24602800512,"ENSG00000138796","HADH"
"4974","ENSG00000138801.9",8000.99964744563,7716.81853117238,7388.24434734789,"ENSG00000138801","PAPSS1"
"4975","ENSG00000138802.11",4836.25832340109,4814.3804042867,4467.97539118656,"ENSG00000138802","SEC24B"
"4976","ENSG00000138814.17",6745.50562228541,6448.73123470507,6585.5141019361,"ENSG00000138814","PPP3CA"
"4977","ENSG00000138834.15",2331.24533354871,2498.18971906298,2485.80037469112,"ENSG00000138834","MAPK8IP3"
"4978","ENSG00000138835.23",1320.25512035283,1404.89102251995,1524.22788552222,"ENSG00000138835","RGS3"
"4979","ENSG00000138867.17",2503.16742020563,2332.43617664651,2486.89331286549,"ENSG00000138867","GUCD1"
"4980","ENSG00000138942.17",1742.59630125569,1720.76412787719,1707.05666509489,"ENSG00000138942","RNF185"
"4981","ENSG00000139083.11",795.848640134432,827.899596278825,878.278779203682,"ENSG00000139083","ETV6"
"4982","ENSG00000139112.11",355.226684494266,312.012936289118,274.449658820168,"ENSG00000139112","GABARAPL1"
"4983","ENSG00000139116.19",49491.2704493916,48960.8686218391,47590.0360228446,"ENSG00000139116","KIF21A"
"4984","ENSG00000139117.14",3692.19385273398,3650.43195080029,3804.01621161486,"ENSG00000139117","CPNE8"
"4985","ENSG00000139131.13",1117.8988665812,1191.21697254132,1177.03261059779,"ENSG00000139131","YARS2"
"4986","ENSG00000139132.16",1338.66852360833,851.902993379302,1082.03328466759,"ENSG00000139132","FGD4"
"4987","ENSG00000139133.7",713.508307558769,756.889837966245,780.085536802006,"ENSG00000139133","ALG10"
"4988","ENSG00000139144.11",1238.45172370232,1490.7229769812,1943.97355191578,"ENSG00000139144","PIK3C2G"
"4989","ENSG00000139146.14",18656.9917385085,18457.7265463727,17106.5029189055,"ENSG00000139146","FAM60A"
"4990","ENSG00000139154.16",3424.43556725303,3474.87234833446,3391.41745632641,"ENSG00000139154","AEBP2"
"4991","ENSG00000139163.16",8733.86804796127,9032.07232304246,9817.57222779186,"ENSG00000139163","ETNK1"
"4992","ENSG00000139168.9",3765.11305054189,3983.65570111338,3649.50887429038,"ENSG00000139168","ZCRB1"
"4993","ENSG00000139173.10",571.735834299047,595.405632595869,616.231011043158,"ENSG00000139173","TMEM117"
"4994","ENSG00000139174.12",5320.73872423921,5020.56149247835,5909.79803362396,"ENSG00000139174","PRICKLE1"
"4995","ENSG00000139180.11",3153.97007341047,3036.15035713859,2940.44165325794,"ENSG00000139180","NDUFA9"
"4996","ENSG00000139182.15",2927.1075501463,2716.17000597246,2581.11084578263,"ENSG00000139182","CLSTN3"
"4997","ENSG00000139197.11",3066.44308871672,2842.54169099208,2715.16786199414,"ENSG00000139197","PEX5"
"4998","ENSG00000139200.14",760.433682374478,781.088375757369,789.866846278582,"ENSG00000139200","PIANP"
"4999","ENSG00000139218.18",12444.4889258254,12588.0843590515,14289.8450576486,"ENSG00000139218","SCAF11"
"5000","ENSG00000139233.7",1780.28857072828,1824.96900643482,1811.80245042568,"ENSG00000139233","LLPH"
"5001","ENSG00000139266.6",907.055207511175,1011.19152389656,1122.42520944023,"ENSG00000139266","MARCH9"
"5002","ENSG00000139289.14",5149.98658311585,5141.95646860104,5266.11813748102,"ENSG00000139289","PHLDA1"
"5003","ENSG00000139291.14",1984.93865108288,1952.84355027299,2928.59450041728,"ENSG00000139291","TMEM19"
"5004","ENSG00000139292.13",10657.6653337145,10590.9441019904,10356.980519538,"ENSG00000139292","LGR5"
"5005","ENSG00000139318.8",236.307165830262,353.141320961431,332.405012254157,"ENSG00000139318","DUSP6"
"5006","ENSG00000139323.14",1777.32757619993,1649.33596657825,1821.13602030265,"ENSG00000139323","POC1B"
"5007","ENSG00000139324.12",4017.77685048586,3988.74729277227,4268.01990666633,"ENSG00000139324","TMTC3"
"5008","ENSG00000139329.5",1309.93095990372,1361.40694547197,1602.71567072232,"ENSG00000139329","LUM"
"5009","ENSG00000139343.11",3625.82528060984,3618.32520914875,3266.07598731588,"ENSG00000139343","SNRPF"
"5010","ENSG00000139350.12",2291.93893358141,2416.04440658356,2530.66915184807,"ENSG00000139350","NEDD1"
"5011","ENSG00000139354.11",2679.05259747078,2846.70748423052,2889.13240425271,"ENSG00000139354","GAS2L3"
"5012","ENSG00000139370.12",920.941490981311,916.831505785327,1001.42732124099,"ENSG00000139370","SLC15A4"
"5013","ENSG00000139372.15",4958.76254198867,4984.30259398722,5338.64580102338,"ENSG00000139372","TDG"
"5014","ENSG00000139405.16",1164.73406807031,1148.24288962219,1055.37065968652,"ENSG00000139405","RITA1"
"5015","ENSG00000139428.12",2015.17051325137,2297.82399155564,2111.94107860942,"ENSG00000139428","MMAB"
"5016","ENSG00000139433.11",892.244105033784,936.07453453995,876.190947712859,"ENSG00000139433","GLTP"
"5017","ENSG00000139436.22",3030.05114762146,3156.09283997602,3221.90584897991,"ENSG00000139436","GIT2"
"5018","ENSG00000139437.18",1225.37599575643,1267.75339792329,1347.91020837124,"ENSG00000139437","TCHP"
"5019","ENSG00000139438.6",3760.66042129078,3877.38918428871,4037.23748439849,"ENSG00000139438","FAM222A"
"5020","ENSG00000139445.18",653.477781050836,705.273075070723,824.201557494071,"ENSG00000139445","FOXN4"
"5021","ENSG00000139496.17",7650.76502734647,7558.37786672692,7641.00361382148,"ENSG00000139496","NUP58"
"5022","ENSG00000139505.12",3233.91051520232,3259.92741470224,2997.64498034523,"ENSG00000139505","MTMR6"
"5023","ENSG00000139514.13",13562.1923527161,13368.7400044189,13450.4514416873,"ENSG00000139514","SLC7A1"
"5024","ENSG00000139517.9",932.428776576548,836.10042890563,927.758065897566,"ENSG00000139517","LNX2"
"5025","ENSG00000139531.13",517.636779774838,515.582102973975,514.7249982482,"ENSG00000139531","SUOX"
"5026","ENSG00000139546.11",673.590275037451,741.260369375596,721.372788487022,"ENSG00000139546","TARBP2"
"5027","ENSG00000139579.13",1715.86493487291,1863.13419227683,1844.79209415686,"ENSG00000139579","NABP2"
"5028","ENSG00000139597.18",1666.32676116103,1492.06184956612,1460.35713874884,"ENSG00000139597","N4BP2L1"
"5029","ENSG00000139613.12",8571.69359405946,9009.77792546918,9413.24180106211,"ENSG00000139613","SMARCC2"
"5030","ENSG00000139618.17",4840.48036833673,5172.62667001472,6287.73326285182,"ENSG00000139618","BRCA2"
"5031","ENSG00000139620.13",1630.10438716963,1618.97635242645,1700.01034360619,"ENSG00000139620","KANSL2"
"5032","ENSG00000139624.14",1634.46994895991,1625.61918070225,1583.91185342764,"ENSG00000139624","CERS5"
"5033","ENSG00000139625.13",1726.02761742171,1544.85582952132,1698.21536998807,"ENSG00000139625","MAP3K12"
"5034","ENSG00000139629.16",1755.17001435882,1881.66289150026,2106.17381052044,"ENSG00000139629","GALNT6"
"5035","ENSG00000139636.16",728.047802522585,560.477201184016,735.40219144394,"ENSG00000139636","LMBR1L"
"5036","ENSG00000139637.14",1786.37579286003,1788.56980080113,1476.71145039041,"ENSG00000139637","C12orf10"
"5037","ENSG00000139641.13",8236.5700828724,8114.12776680271,8524.90163886153,"ENSG00000139641","ESYT1"
"5038","ENSG00000139644.13",16195.0144659108,16144.0846528322,15390.1892701562,"ENSG00000139644","TMBIM6"
"5039","ENSG00000139645.11",3569.0739148451,3611.65701244968,3911.00546071432,"ENSG00000139645","ANKRD52"
"5040","ENSG00000139651.11",3064.01918258471,2897.9036887592,3525.0270649479,"ENSG00000139651","ZNF740"
"5041","ENSG00000139668.9",2422.42639899083,2178.08495663187,2697.76438493271,"ENSG00000139668","WDFY2"
"5042","ENSG00000139684.15",7749.49131730643,7616.33553202686,7109.11750612568,"ENSG00000139684","ESD"
"5043","ENSG00000139687.16",7249.09944319499,7192.66844054252,7395.4418373238,"ENSG00000139687","RB1"
"5044","ENSG00000139697.14",11044.2044332032,10811.4472945345,11804.648629889,"ENSG00000139697","SBNO1"
"5045","ENSG00000139718.12",2031.44365671924,2137.41397173844,2301.35233567443,"ENSG00000139718","SETD1B"
"5046","ENSG00000139719.11",3980.27171900261,4132.80105689346,4265.07208488607,"ENSG00000139719","VPS33A"
"5047","ENSG00000139722.7",1660.37605476835,1629.35788826095,1583.94442614605,"ENSG00000139722","VPS37B"
"5048","ENSG00000139726.11",7801.38630690861,7582.97985265911,7600.38110642263,"ENSG00000139726","DENR"
"5049","ENSG00000139734.19",2881.17984169696,3044.9425149411,3105.72680799895,"ENSG00000139734","DIAPH3"
"5050","ENSG00000139737.22",2438.97929375231,2406.34396302651,2282.51430825265,"ENSG00000139737","SLAIN1"
"5051","ENSG00000139746.16",7590.99644634077,7151.06910362702,8145.66937488699,"ENSG00000139746","RBM26"
"5052","ENSG00000139767.10",3924.03361150627,3546.43293319726,4089.48997256364,"ENSG00000139767","SRRM4"
"5053","ENSG00000139793.20",4014.26878141703,3671.00249988372,3528.36393892865,"ENSG00000139793","MBNL2"
"5054","ENSG00000139826.6",1118.97451070653,1133.09407258647,991.989691349196,"ENSG00000139826","ABHD13"
"5055","ENSG00000139842.15",7385.58130819934,7385.38667747063,7641.94239570896,"ENSG00000139842","CUL4A"
"5056","ENSG00000139880.21",3817.08002640634,3561.673809173,3714.14711386947,"ENSG00000139880","CDH24"
"5057","ENSG00000139910.20",1245.13683108435,1479.44742079021,1381.74637728662,"ENSG00000139910","NOVA1"
"5058","ENSG00000139921.13",6441.32717551863,6404.8962080393,6264.70796823986,"ENSG00000139921","TMX1"
"5059","ENSG00000139926.16",922.667379502371,944.333438994451,906.611395618571,"ENSG00000139926","FRMD6"
"5060","ENSG00000139973.18",514.411443115972,562.751625106492,639.689275425178,"ENSG00000139973","SYT16"
"5061","ENSG00000139977.14",3392.49765123906,3354.90213661857,3489.52255088478,"ENSG00000139977","NAA30"
"5062","ENSG00000139990.18",3467.91994367337,3559.4971223889,3672.7931891216,"ENSG00000139990","DCAF5"
"5063","ENSG00000140006.12",2252.61572542979,2219.73855404397,2322.75060053202,"ENSG00000140006","WDR89"
"5064","ENSG00000140015.20",707.287550539518,622.25880998935,607.584375425661,"ENSG00000140015","KCNH5"
"5065","ENSG00000140022.14",3973.68535333535,3878.56143321532,4014.98248605611,"ENSG00000140022","STON2"
"5066","ENSG00000140043.12",1253.23092642936,1153.08028378777,1143.65296845694,"ENSG00000140043","PTGR2"
"5067","ENSG00000140044.13",517.585494946426,601.894915966343,527.733776446915,"ENSG00000140044","JDP2"
"5068","ENSG00000140105.18",2115.30141605026,2447.26556432315,2137.59090832992,"ENSG00000140105","WARS"
"5069","ENSG00000140153.18",1837.92312587715,1784.02725047589,1876.7696932424,"ENSG00000140153","WDR20"
"5070","ENSG00000140157.16",5278.85029224524,5468.56640121097,5333.29719427572,"ENSG00000140157","NIPA2"
"5071","ENSG00000140199.13",3218.52327404019,3161.26022348647,3448.99606949981,"ENSG00000140199","SLC12A6"
"5072","ENSG00000140259.7",2879.45702778532,2837.79323789441,2906.18499218983,"ENSG00000140259","MFAP1"
"5073","ENSG00000140262.18",16164.1872076435,16997.2262425476,16059.9642657193,"ENSG00000140262","TCF12"
"5074","ENSG00000140263.15",9353.35435170742,9151.77621086895,8459.93787985619,"ENSG00000140263","SORD"
"5075","ENSG00000140264.21",5328.98709976377,5480.43939972037,5492.49078210639,"ENSG00000140264","SERF2"
"5076","ENSG00000140265.14",3036.12914914756,2988.04702817954,2907.55252668663,"ENSG00000140265","ZSCAN29"
"5077","ENSG00000140280.14",1341.94392691053,1266.50224931985,1201.69386095043,"ENSG00000140280","LYSMD2"
"5078","ENSG00000140299.13",5741.88229567921,5691.81910935101,5573.45308905421,"ENSG00000140299","BNIP2"
"5079","ENSG00000140307.11",2673.68254701824,3029.05079313727,2984.20396122557,"ENSG00000140307","GTF2A2"
"5080","ENSG00000140319.11",6417.26778664255,6906.32645122753,6664.18780402408,"ENSG00000140319","SRP14"
"5081","ENSG00000140320.12",3018.54174108827,3070.34698510906,3075.62471491323,"ENSG00000140320","BAHD1"
"5082","ENSG00000140323.6",2354.36090147023,2372.11902648493,2494.30823472215,"ENSG00000140323","DISP2"
"5083","ENSG00000140326.13",767.97455360905,717.536913362789,809.875021347826,"ENSG00000140326","CDAN1"
"5084","ENSG00000140332.18",755.010988280304,695.82433544462,658.973584271876,"ENSG00000140332","TLE3"
"5085","ENSG00000140350.15",16713.6243967698,17372.5620469685,17135.8323606247,"ENSG00000140350","ANP32A"
"5086","ENSG00000140365.16",757.081437033481,830.746244248232,864.149119832953,"ENSG00000140365","COMMD4"
"5087","ENSG00000140367.12",2972.81659559393,3031.76762454021,2973.18751382038,"ENSG00000140367","UBE2Q2"
"5088","ENSG00000140374.17",6304.89980799743,6251.62552042293,6124.58215020552,"ENSG00000140374","ETFA"
"5089","ENSG00000140382.15",4899.24797779397,4804.09241471347,4509.90762544733,"ENSG00000140382","HMG20A"
"5090","ENSG00000140386.13",2700.18342842683,2658.15507323286,2562.57642156137,"ENSG00000140386","SCAPER"
"5091","ENSG00000140391.15",10478.6408985533,10791.0908201727,10278.7976476501,"ENSG00000140391","TSPAN3"
"5092","ENSG00000140395.9",1747.17925406762,1773.6043982532,1814.23972967644,"ENSG00000140395","WDR61"
"5093","ENSG00000140396.13",6000.26722805279,6036.99429571261,6296.95535950489,"ENSG00000140396","NCOA2"
"5094","ENSG00000140400.18",2383.82024267419,2629.19677552498,3424.30439084465,"ENSG00000140400","MAN2C1"
"5095","ENSG00000140406.4",1238.6767913092,1266.54323816167,1140.64804261665,"ENSG00000140406","TLNRD1"
"5096","ENSG00000140416.23",5769.74369501128,6065.49983258366,6220.68782154043,"ENSG00000140416","TPM1"
"5097","ENSG00000140443.15",15209.4312207572,15193.8664536826,14964.9430012555,"ENSG00000140443","IGF1R"
"5098","ENSG00000140450.9",3459.89933349673,3009.36765604485,3157.44607731291,"ENSG00000140450","ARRDC4"
"5099","ENSG00000140451.13",550.554570359469,551.295903994039,758.159010055251,"ENSG00000140451","PIF1"
"5100","ENSG00000140455.17",5436.85967152144,5081.43868964358,4842.56098206537,"ENSG00000140455","USP3"
"5101","ENSG00000140463.14",600.623391297705,560.281552905137,653.145665904784,"ENSG00000140463","BBS4"
"5102","ENSG00000140464.20",1194.16573411425,1179.17314056701,909.520127671695,"ENSG00000140464","PML"
"5103","ENSG00000140470.15",932.218377785824,871.899245745806,1116.53749042273,"ENSG00000140470","ADAMTS17"
"5104","ENSG00000140471.17",1359.57602007823,1336.7564377641,1553.83303818945,"ENSG00000140471","LINS1"
"5105","ENSG00000140474.14",1143.52883433479,1188.56746471994,1206.40999703144,"ENSG00000140474","ULK3"
"5106","ENSG00000140479.18",3662.03021334762,3412.79482928301,3417.443201637,"ENSG00000140479","PCSK6"
"5107","ENSG00000140481.15",371.796647539353,390.54355348322,442.670576088025,"ENSG00000140481","CCDC33"
"5108","ENSG00000140497.16",1483.89799716581,1560.51199997577,1506.03292101338,"ENSG00000140497","SCAMP2"
"5109","ENSG00000140521.17",3807.76531320487,3817.97903358181,3958.18151718294,"ENSG00000140521","POLG"
"5110","ENSG00000140525.20",9221.97312533541,9661.18559803212,9901.37588098381,"ENSG00000140525","FANCI"
"5111","ENSG00000140526.18",7440.82089883316,7493.71884402284,8408.03487100864,"ENSG00000140526","ABHD2"
"5112","ENSG00000140534.14",2401.51117706297,2626.16370250287,3134.15139735746,"ENSG00000140534","TICRR"
"5113","ENSG00000140543.15",936.049450352353,900.811589539138,855.200367556028,"ENSG00000140543","DET1"
"5114","ENSG00000140545.16",777.233697535944,771.665864621421,752.101005703965,"ENSG00000140545","MFGE8"
"5115","ENSG00000140548.10",480.426764360385,537.667826547979,492.601807907393,"ENSG00000140548","ZNF710"
"5116","ENSG00000140553.18",3152.61567065322,3082.10913496676,2873.35535389136,"ENSG00000140553","UNC45A"
"5117","ENSG00000140557.12",1295.37725106607,1183.31181751967,1195.10926343973,"ENSG00000140557","ST8SIA2"
"5118","ENSG00000140564.13",1931.24659743069,1788.39671026061,1664.15685102967,"ENSG00000140564","FURIN"
"5119","ENSG00000140575.13",12556.3188005206,12863.6009934342,12964.4529802278,"ENSG00000140575","IQGAP1"
"5120","ENSG00000140577.17",2144.64036494315,2052.97754953523,2134.13902297884,"ENSG00000140577","CRTC3"
"5121","ENSG00000140598.16",3399.82074019127,3447.9012794641,3403.83589857625,"ENSG00000140598","EFL1"
"5122","ENSG00000140612.14",11205.5738673763,11108.9450718968,10406.8658074865,"ENSG00000140612","SEC11A"
"5123","ENSG00000140632.17",5569.47670641862,5792.88979436856,6062.27860152367,"ENSG00000140632","GLYR1"
"5124","ENSG00000140650.13",1676.8324592582,1544.46892669379,1566.82857080452,"ENSG00000140650","PMM2"
"5125","ENSG00000140682.19",843.972145778475,992.564366961736,729.972742659262,"ENSG00000140682","TGFB1I1"
"5126","ENSG00000140688.17",3355.63886429676,3283.3221087638,3070.05256427494,"ENSG00000140688","C16orf58"
"5127","ENSG00000140691.18",307.638037794114,277.659186464859,295.630758318286,"ENSG00000140691","ARMC5"
"5128","ENSG00000140694.17",1936.47138983912,2146.06180331351,1928.94412760289,"ENSG00000140694","PARN"
"5129","ENSG00000140718.21",4178.28285083478,4247.03500563509,4147.75792694043,"ENSG00000140718","FTO"
"5130","ENSG00000140740.11",11685.184113699,11455.5660218073,10567.1630007076,"ENSG00000140740","UQCRC2"
"5131","ENSG00000140743.8",2140.35387322777,2083.8785880678,1921.84258747929,"ENSG00000140743","CDR2"
"5132","ENSG00000140743.8",2140.35387322777,2083.8785880678,1921.84258747929,"ENSG00000140743","CDR2"
